"","WR","type","base","year","value","impacts"
"766","China","cseq_pro","ES impacts (ton Cseq potential lost)","2008",2.94906166219839,"Production impacts"
"767","Canada","cseq_pro","ES impacts (ton Cseq potential lost)","2008",-22.3085286450504,"Production impacts"
"768","Korea, Rep.","cseq_pro","ES impacts (ton Cseq potential lost)","2008",12.566412662633,"Production impacts"
"769","Brazil","cseq_pro","ES impacts (ton Cseq potential lost)","2008",5.69105691056911,"Production impacts"
"770","India","cseq_pro","ES impacts (ton Cseq potential lost)","2008",10.2040816326531,"Production impacts"
"771","Mexico","cseq_pro","ES impacts (ton Cseq potential lost)","2008",-2.59174433516493,"Production impacts"
"772","Russian Federation","cseq_pro","ES impacts (ton Cseq potential lost)","2008",-1.05263157894737,"Production impacts"
"773","Australia","cseq_pro","ES impacts (ton Cseq potential lost)","2008",2.20288499560335,"Production impacts"
"774","Switzerland","cseq_pro","ES impacts (ton Cseq potential lost)","2008",-27.1050257638653,"Production impacts"
"775","Turkey","cseq_pro","ES impacts (ton Cseq potential lost)","2008",4.04762320110633,"Production impacts"
"776","Taiwan","cseq_pro","ES impacts (ton Cseq potential lost)","2008",0.05518760604858,"Production impacts"
"777","Norway","cseq_pro","ES impacts (ton Cseq potential lost)","2008",12.5822358539889,"Production impacts"
"778","Indonesia","cseq_pro","ES impacts (ton Cseq potential lost)","2008",19.3333333333333,"Production impacts"
"779","South Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2008",5.18392840152443,"Production impacts"
"780","RoW Asia and Pacific","cseq_pro","ES impacts (ton Cseq potential lost)","2008",6.50684931506849,"Production impacts"
"781","RoW America","cseq_pro","ES impacts (ton Cseq potential lost)","2008",9.09090909090909,"Production impacts"
"782","RoW Europe","cseq_pro","ES impacts (ton Cseq potential lost)","2008",-1.70550173293898,"Production impacts"
"783","RoW Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2008",9.64912280701754,"Production impacts"
"784","RoW Middle East","cseq_pro","ES impacts (ton Cseq potential lost)","2008",-17.2116409622862,"Production impacts"
"785","Austria","bio_pro","Biodiversity impacts (bird sp lost)","2009",4.93635377895107,"Production impacts"
"786","Belgium","bio_pro","Biodiversity impacts (bird sp lost)","2009",-0.66696393482269,"Production impacts"
"787","Bulgaria","bio_pro","Biodiversity impacts (bird sp lost)","2009",1.12359327767418,"Production impacts"
"788","Cyprus","bio_pro","Biodiversity impacts (bird sp lost)","2009",-10.9756097560976,"Production impacts"
"789","Czech Republic","bio_pro","Biodiversity impacts (bird sp lost)","2009",2.70811260645298,"Production impacts"
"790","Germany","bio_pro","Biodiversity impacts (bird sp lost)","2009",-4.62794140431946,"Production impacts"
"791","Denmark","bio_pro","Biodiversity impacts (bird sp lost)","2009",2.06692729667231,"Production impacts"
"792","Estonia","bio_pro","Biodiversity impacts (bird sp lost)","2009",-30.3617725091328,"Production impacts"
"793","Spain","bio_pro","Biodiversity impacts (bird sp lost)","2009",-3.4502064230676,"Production impacts"
"794","Finland","bio_pro","Biodiversity impacts (bird sp lost)","2009",-0.778758777277419,"Production impacts"
"795","France","bio_pro","Biodiversity impacts (bird sp lost)","2009",4.65957779953959,"Production impacts"
"796","Greece","bio_pro","Biodiversity impacts (bird sp lost)","2009",-10.0061778125219,"Production impacts"
"797","Croatia","bio_pro","Biodiversity impacts (bird sp lost)","2009",14.6495418124643,"Production impacts"
"798","Hungary","bio_pro","Biodiversity impacts (bird sp lost)","2009",1.31756081424125,"Production impacts"
"799","Ireland","bio_pro","Biodiversity impacts (bird sp lost)","2009",4.45675073737434,"Production impacts"
"800","Italy","bio_pro","Biodiversity impacts (bird sp lost)","2009",-17.1703932537896,"Production impacts"
"801","Lithuania","bio_pro","Biodiversity impacts (bird sp lost)","2009",-12.4130168503989,"Production impacts"
"802","Luxembourg","bio_pro","Biodiversity impacts (bird sp lost)","2009",7.0754716981132,"Production impacts"
"803","Latvia","bio_pro","Biodiversity impacts (bird sp lost)","2009",6.23601774413223,"Production impacts"
"804","Malta","bio_pro","Biodiversity impacts (bird sp lost)","2009",NA,"Production impacts"
"805","Netherlands","bio_pro","Biodiversity impacts (bird sp lost)","2009",4.91698370203372,"Production impacts"
"806","Poland","bio_pro","Biodiversity impacts (bird sp lost)","2009",6.09398765841843,"Production impacts"
"807","Portugal","bio_pro","Biodiversity impacts (bird sp lost)","2009",-15.4675939502545,"Production impacts"
"808","Romania","bio_pro","Biodiversity impacts (bird sp lost)","2009",-4.38403321331767,"Production impacts"
"809","Sweden","bio_pro","Biodiversity impacts (bird sp lost)","2009",-0.39084048086718,"Production impacts"
"810","Slovenia","bio_pro","Biodiversity impacts (bird sp lost)","2009",21.6239091316439,"Production impacts"
"811","Slovak Republic","bio_pro","Biodiversity impacts (bird sp lost)","2009",13.6177440139298,"Production impacts"
"812","United Kingdom","bio_pro","Biodiversity impacts (bird sp lost)","2009",3.85492665640178,"Production impacts"
"813","United States","bio_pro","Biodiversity impacts (bird sp lost)","2009",-13.1746119679522,"Production impacts"
"814","Japan","bio_pro","Biodiversity impacts (bird sp lost)","2009",-5.78837648862533,"Production impacts"
"815","China","bio_pro","Biodiversity impacts (bird sp lost)","2009",4.97532766765094,"Production impacts"
"816","Canada","bio_pro","Biodiversity impacts (bird sp lost)","2009",-21.5752811901806,"Production impacts"
"817","Korea, Rep.","bio_pro","Biodiversity impacts (bird sp lost)","2009",10.0834037895218,"Production impacts"
"818","Brazil","bio_pro","Biodiversity impacts (bird sp lost)","2009",5.95863075300431,"Production impacts"
"819","India","bio_pro","Biodiversity impacts (bird sp lost)","2009",-0.588871633067934,"Production impacts"
"820","Mexico","bio_pro","Biodiversity impacts (bird sp lost)","2009",-2.25693405657986,"Production impacts"
"821","Russian Federation","bio_pro","Biodiversity impacts (bird sp lost)","2009",7.49161756574562,"Production impacts"
"822","Australia","bio_pro","Biodiversity impacts (bird sp lost)","2009",0.195867784721984,"Production impacts"
"823","Switzerland","bio_pro","Biodiversity impacts (bird sp lost)","2009",-11.1509680550118,"Production impacts"
"824","Turkey","bio_pro","Biodiversity impacts (bird sp lost)","2009",-9.24940512756304,"Production impacts"
"825","Taiwan","bio_pro","Biodiversity impacts (bird sp lost)","2009",-0.258796130365362,"Production impacts"
"826","Norway","bio_pro","Biodiversity impacts (bird sp lost)","2009",8.02583582044557,"Production impacts"
"827","Indonesia","bio_pro","Biodiversity impacts (bird sp lost)","2009",11.3554368664324,"Production impacts"
"828","South Africa","bio_pro","Biodiversity impacts (bird sp lost)","2009",-1.70192069408235,"Production impacts"
"829","RoW Asia and Pacific","bio_pro","Biodiversity impacts (bird sp lost)","2009",2.99046896737714,"Production impacts"
"830","RoW America","bio_pro","Biodiversity impacts (bird sp lost)","2009",3.43142395964753,"Production impacts"
"831","RoW Europe","bio_pro","Biodiversity impacts (bird sp lost)","2009",9.83524642959297,"Production impacts"
"832","RoW Africa","bio_pro","Biodiversity impacts (bird sp lost)","2009",5.39297695036889,"Production impacts"
"833","RoW Middle East","bio_pro","Biodiversity impacts (bird sp lost)","2009",2.72512133807781,"Production impacts"
"834","Austria","cseq_pro","ES impacts (ton Cseq potential lost)","2009",5.21925603033467,"Production impacts"
"835","Belgium","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-4.1551861967077,"Production impacts"
"836","Bulgaria","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-9.49281414348265,"Production impacts"
"837","Cyprus","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-54.4938574620599,"Production impacts"
"838","Czech Republic","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-1.01431566477514,"Production impacts"
"839","Germany","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-9.07197470252656,"Production impacts"
"840","Denmark","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-3.23238966019607,"Production impacts"
"841","Estonia","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-26.9415390796061,"Production impacts"
"842","Spain","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-3.19781341546477,"Production impacts"
"843","Finland","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-19.1451069649269,"Production impacts"
"844","France","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-6.54324007456203,"Production impacts"
"845","Greece","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-22.1021216547093,"Production impacts"
"846","Croatia","cseq_pro","ES impacts (ton Cseq potential lost)","2009",21.2898978990308,"Production impacts"
"847","Hungary","cseq_pro","ES impacts (ton Cseq potential lost)","2009",0.203067590775913,"Production impacts"
"848","Ireland","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-5.65855173542152,"Production impacts"
"849","Italy","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-10.6058692997046,"Production impacts"
"850","Lithuania","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-13.0404331295603,"Production impacts"
"851","Luxembourg","cseq_pro","ES impacts (ton Cseq potential lost)","2009",4.0433340111419,"Production impacts"
"852","Latvia","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-13.9029811158036,"Production impacts"
"853","Malta","cseq_pro","ES impacts (ton Cseq potential lost)","2009",NA,"Production impacts"
"854","Netherlands","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-0.858487633940706,"Production impacts"
"855","Poland","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-2.43740402838474,"Production impacts"
"856","Portugal","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-9.28654917813608,"Production impacts"
"857","Romania","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-10.0614721100855,"Production impacts"
"858","Sweden","cseq_pro","ES impacts (ton Cseq potential lost)","2009",3.05344611847956,"Production impacts"
"859","Slovenia","cseq_pro","ES impacts (ton Cseq potential lost)","2009",4.48542289712186,"Production impacts"
"860","Slovak Republic","cseq_pro","ES impacts (ton Cseq potential lost)","2009",3.8801483364124,"Production impacts"
"861","United Kingdom","cseq_pro","ES impacts (ton Cseq potential lost)","2009",1.83852059099667,"Production impacts"
"862","United States","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-15.8620689655172,"Production impacts"
"863","Japan","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-6.96297762385064,"Production impacts"
"864","China","cseq_pro","ES impacts (ton Cseq potential lost)","2009",8.04289544235925,"Production impacts"
"865","Canada","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-30.5498203322264,"Production impacts"
"866","Korea, Rep.","cseq_pro","ES impacts (ton Cseq potential lost)","2009",19.0569849043026,"Production impacts"
"867","Brazil","cseq_pro","ES impacts (ton Cseq potential lost)","2009",5.42005420054201,"Production impacts"
"868","India","cseq_pro","ES impacts (ton Cseq potential lost)","2009",11.2244897959184,"Production impacts"
"869","Mexico","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-3.48222549611624,"Production impacts"
"870","Russian Federation","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-2.10526315789474,"Production impacts"
"871","Australia","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-3.69192407070027,"Production impacts"
"872","Switzerland","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-29.230675572329,"Production impacts"
"873","Turkey","cseq_pro","ES impacts (ton Cseq potential lost)","2009",3.45733056544941,"Production impacts"
"874","Taiwan","cseq_pro","ES impacts (ton Cseq potential lost)","2009",0.0590794105775281,"Production impacts"
"875","Norway","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-2.13278294079066,"Production impacts"
"876","Indonesia","cseq_pro","ES impacts (ton Cseq potential lost)","2009",18.6666666666667,"Production impacts"
"877","South Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2009",3.19391444909282,"Production impacts"
"878","RoW Asia and Pacific","cseq_pro","ES impacts (ton Cseq potential lost)","2009",6.16438356164384,"Production impacts"
"879","RoW America","cseq_pro","ES impacts (ton Cseq potential lost)","2009",8.63636363636364,"Production impacts"
"880","RoW Europe","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-3.68971765438249,"Production impacts"
"881","RoW Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2009",9.94152046783626,"Production impacts"
"882","RoW Middle East","cseq_pro","ES impacts (ton Cseq potential lost)","2009",-18.198242118893,"Production impacts"
"883","Austria","bio_pro","Biodiversity impacts (bird sp lost)","2010",4.76885530626845,"Production impacts"
"884","Belgium","bio_pro","Biodiversity impacts (bird sp lost)","2010",-1.10455273738626,"Production impacts"
"885","Bulgaria","bio_pro","Biodiversity impacts (bird sp lost)","2010",12.8887044819802,"Production impacts"
"886","Cyprus","bio_pro","Biodiversity impacts (bird sp lost)","2010",-30.9756097560976,"Production impacts"
"887","Czech Republic","bio_pro","Biodiversity impacts (bird sp lost)","2010",2.21915292202673,"Production impacts"
"888","Germany","bio_pro","Biodiversity impacts (bird sp lost)","2010",-1.38412108175596,"Production impacts"
"889","Denmark","bio_pro","Biodiversity impacts (bird sp lost)","2010",1.63408791596238,"Production impacts"
"890","Estonia","bio_pro","Biodiversity impacts (bird sp lost)","2010",-12.7459371546826,"Production impacts"
"891","Spain","bio_pro","Biodiversity impacts (bird sp lost)","2010",-1.09206671655691,"Production impacts"
"892","Finland","bio_pro","Biodiversity impacts (bird sp lost)","2010",-0.815116448830673,"Production impacts"
"893","France","bio_pro","Biodiversity impacts (bird sp lost)","2010",4.49302090431869,"Production impacts"
"894","Greece","bio_pro","Biodiversity impacts (bird sp lost)","2010",-12.1520657480478,"Production impacts"
"895","Croatia","bio_pro","Biodiversity impacts (bird sp lost)","2010",20.1703418770422,"Production impacts"
"896","Hungary","bio_pro","Biodiversity impacts (bird sp lost)","2010",-0.133383573299944,"Production impacts"
"897","Ireland","bio_pro","Biodiversity impacts (bird sp lost)","2010",0.70998615542044,"Production impacts"
"898","Italy","bio_pro","Biodiversity impacts (bird sp lost)","2010",-16.9102128051581,"Production impacts"
"899","Lithuania","bio_pro","Biodiversity impacts (bird sp lost)","2010",2.74148376204192,"Production impacts"
"900","Luxembourg","bio_pro","Biodiversity impacts (bird sp lost)","2010",6.60377358490566,"Production impacts"
"901","Latvia","bio_pro","Biodiversity impacts (bird sp lost)","2010",9.45610733996641,"Production impacts"
